m10_candle_close_time,scan_ran,process_count,indicator_readiness,setup_scores,buy_score,sell_score,preferred_direction,setup_selected,candidate_created,candidate_not_created_reason,grade,session,regime,location,m10_decision,transition_state,permanent_block_result,owner_location_block_result,normal_gate_result,execution_timer_result,order_send_result,broker_retcode,evidence_id,freshness,data_state
2026.07.27 13:00:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 13:10:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 13:20:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 13:30:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 13:40:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 13:50:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 14:00:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 14:10:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 14:20:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 14:30:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 14:40:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 14:50:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 15:00:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,FIX,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 15:10:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,FIX,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 15:20:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 15:30:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 15:40:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 15:50:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 16:00:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 16:10:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 16:20:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 16:30:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 16:40:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 16:50:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,NY,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 17:00:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 17:10:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 17:20:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 17:30:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 17:40:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 17:50:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 18:00:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 18:10:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 18:20:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 18:30:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 18:40:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 18:50:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 19:00:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 19:10:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 19:20:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 19:30:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 19:40:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 19:50:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 20:00:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 20:10:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 20:20:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 20:30:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 20:40:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 20:50:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 21:00:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 21:10:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 21:20:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 21:30:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 21:40:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 21:50:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 22:00:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 22:10:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 22:20:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 22:30:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 22:40:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.27 22:50:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,LATE,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.28 01:10:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,ASIA,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.28 01:20:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,ASIA,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.28 01:30:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,ASIA,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.28 01:40:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,ASIA,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.28 01:50:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,ASIA,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.28 02:00:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,ASIA,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.28 02:10:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,ASIA,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.28 02:20:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,ASIA,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.28 02:30:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,ASIA,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.28 02:40:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,ASIA,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.28 02:50:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,ASIA,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
2026.07.28 03:00:00,NO,0,NOT_EVALUATED,NOT_EVALUATED,,,,NONE,NO,EA_NOT_ATTACHED,NOT_CLASSIFIED,ASIA,NOT_CLASSIFIED,NOT_CLASSIFIED,NOT_EVALUATED,NOT_EVALUATED,NOT_REACHED,NOT_REACHED,NOT_REACHED,NOT_STARTED,NOT_REACHED,NOT_ATTEMPTED,,,
